w0,w1,w2,f1_macro,f1_0,rec_0,prec_0,f1_1,f1_2
0.7000000000000002,1.0,0.7500000000000002,0.6037002728352167,0.25301204819277107,0.21875,0.3,0.6917293233082706,0.8663594470046083
0.7000000000000002,1.0,0.8000000000000003,0.6062557201621258,0.2545454545454545,0.21875,0.30434782608695654,0.6946564885496184,0.8695652173913043
0.7000000000000002,1.0,0.8500000000000003,0.6027963239462754,0.2484472049689441,0.20833333333333334,0.3076923076923077,0.6921606118546845,0.8677811550151976
0.7000000000000002,1.0,0.9000000000000004,0.6065205997480548,0.25,0.20833333333333334,0.3125,0.697495183044316,0.8720666161998486
0.7000000000000002,1.0,0.9500000000000004,0.6048537728925721,0.24203821656050956,0.19791666666666666,0.3114754098360656,0.6990291262135923,0.8734939759036144
0.7000000000000002,1.0,1.0000000000000004,0.6068663650287571,0.24516129032258063,0.19791666666666666,0.3220338983050847,0.69921875,0.8762190547636909
0.7000000000000002,1.0,1.0500000000000005,0.6046147603893215,0.23529411764705882,0.1875,0.3157894736842105,0.7019607843137254,0.8765893792071803
0.7000000000000002,1.0,1.1000000000000005,0.6071124271840618,0.23841059602649006,0.1875,0.32727272727272727,0.7049504950495049,0.8779761904761905
0.7000000000000002,1.0,1.1500000000000006,0.6074466453960984,0.23841059602649006,0.1875,0.32727272727272727,0.7054108216432866,0.8785185185185185
0.7000000000000002,1.0,1.2000000000000006,0.5987969160682639,0.21476510067114093,0.16666666666666666,0.3018867924528302,0.704225352112676,0.8774002954209749
0.7000000000000002,1.0,1.2500000000000007,0.600322824713416,0.21768707482993196,0.16666666666666666,0.3137254901960784,0.704225352112676,0.8790560471976401
